#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P11P9.fasta	NODE_4_length_501513_cov_376.195674	23651	25726	+	fimX	1-2076/2076	===============	0/0	100.00	99.81	vfdb	NP_253646	(fimX) protein FimX [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	61968	63245	-	waaA	1-1278/1278	===============	0/0	100.00	99.92	vfdb	NP_253675	(waaA) lipopolysaccharide core biosynthesis protein WaaP [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	88352	89158	-	waaP	1-807/807	===============	0/0	100.00	99.50	vfdb	NP_253696	(waaP) UDP-glucose:(heptosyl) LPS alpha 13-glucosyltransferase WaaG [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	89155	90276	-	waaG	1-1122/1122	===============	0/0	100.00	99.55	vfdb	NP_253697	(waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	90273	91340	-	waaC	1-1068/1068	===============	0/0	100.00	99.72	vfdb	NP_253698	(waaC) 3-deoxy-D-manno-octulosonic-acid (KDO) transferase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	91337	92374	-	waaF	1-1038/1038	===============	0/0	100.00	99.61	vfdb	NP_253699	(waaF) heptosyltransferase I [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	136197	138341	-	pilQ	1-2145/2145	===============	0/0	100.00	97.11	vfdb	NP_253727	(pilQ) type 4 fimbrial biogenesis protein PilQ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	138395	138919	-	pilP	1-525/525	===============	0/0	100.00	100.00	vfdb	NP_253728	(pilP) type IV pilus biogenesis protein PilP [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	138916	139539	-	pilO	1-624/624	===============	0/0	100.00	99.84	vfdb	NP_253729	(pilO) type IV pilus inner membrane platform protein PilO [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	139536	140132	-	pilN	1-597/597	===============	0/0	100.00	99.83	vfdb	NP_253730	(pilN) type IV pilus inner membrane platform protein PilN [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	140132	141196	-	pilM	1-1065/1065	===============	0/0	100.00	100.00	vfdb	NP_253731	(pilM) type IV pilus inner membrane platform protein PilM [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	187720	189957	-	pldB/tle5b	1-2238/2238	========/======	2/4	99.91	96.70	vfdb	NP_253776	(pldB/tle5b) phospholipase D [HSI-3 T6SS secreted effectors (VF1350) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	376905	377963	-	algP/algR3	1-1059/1059	===============	0/0	100.00	99.34	vfdb	NP_253940	(algP/algR3) alginate regulatory protein AlgP [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	378780	379262	-	algQ	1-483/483	===============	0/0	100.00	99.79	vfdb	NP_253942	(algQ) Alginate regulatory protein AlgQ [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	384407	385153	-	algR	1-747/747	===============	0/0	100.00	99.60	vfdb	NP_253948	(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	385158	386234	-	algZ	1-1077/1077	===============	0/0	100.00	99.63	vfdb	NP_253949	(algZ) sigma factor AlgU [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	394740	395258	-	hcpA	1-519/519	===============	0/0	100.00	98.84	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	453065	455656	+	algC	1-2607/2607	========/======	1/15	99.42	99.23	vfdb	NP_254009	(algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_4_length_501513_cov_376.195674	464004	464783	+	crc	1-780/780	===============	0/0	100.00	99.74	vfdb	NP_254019	(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_5_length_460487_cov_274.747849	42245	42832	+	tse4	1-588/588	===============	0/0	100.00	99.66	vfdb	NP_251464	(tse4) Toxin protein Tse4 [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_5_length_460487_cov_274.747849	130873	131349	-	tse2	1-477/477	===============	0/0	100.00	100.00	vfdb	NP_251392	(tse2) type VI secretion system effector Tse2 [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_5_length_460487_cov_274.747849	151165	155118	+	tse5/rhsP1	1-3954/3954	===============	0/0	100.00	99.90	vfdb	NP_251374	(tse5/rhsP1) Toxin protein Tse5  [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	15307	15951	+	vfr	1-645/645	===============	0/0	100.00	99.84	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	241018	241629	-	chpE	1-612/612	===============	0/0	100.00	99.18	vfdb	NP_249108	(chpE) probable chemotaxis protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	241705	242499	-	chpD	1-795/795	===============	0/0	100.00	99.50	vfdb	NP_249107	(chpD) probable transcriptional regulator [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	242507	243013	-	chpC	1-507/507	===============	0/0	100.00	98.82	vfdb	NP_249106	(chpC) probable chemotaxis protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	243010	244041	-	chpB	1-1032/1032	===============	0/0	100.00	98.93	vfdb	NP_249105	(chpB) probable methylesterase [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	244034	251452	-	chpA	1-7419/7419	===============	0/0	100.00	99.68	vfdb	NP_249104	(chpA) still frameshift probable component of chemotactic signal transduction system [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	251464	252339	-	pilK	1-876/876	===============	0/0	100.00	99.89	vfdb	NP_249103	(pilK) methyltransferase PilK [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	252400	254448	-	pilJ	1-2049/2049	===============	0/0	100.00	99.66	vfdb	NP_249102	(pilJ) twitching motility protein PilJ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	254533	255069	-	pilI	1-537/537	===============	0/0	100.00	99.81	vfdb	NP_249101	(pilI) twitching motility protein PilI [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	255120	255485	-	pilH	1-366/366	===============	0/0	100.00	100.00	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	255532	255939	-	pilG	1-408/408	===============	0/0	100.00	99.75	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	266649	267797	-	pilU	1-1149/1149	===============	0/0	100.00	100.00	vfdb	NP_249087	(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	267975	269009	-	pilT	1-1035/1035	===============	0/0	100.00	99.61	vfdb	NP_249086	(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	408788	409306	+	hcpA	1-519/519	===============	0/0	100.00	99.23	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_6_length_442392_cov_385.200011	409487	412546	+	vgrG2b	1-3060/3060	===============	0/0	100.00	98.79	vfdb	NP_248953	(vgrG2b) Type VI secretion system spike protein VgrG2b; metallopeptidase effector VgrG2b [HSI-2 T6SS secreted effectors (VF0915) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	137165	138325	-	tse7	1-1161/1161	===============	0/0	100.00	99.74	vfdb	NP_248789	(tse7) type VI secretion exported 7 a DNase and PAAR protein [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	140965	143190	-	vgrG1b	1-2226/2226	===============	0/0	100.00	99.15	vfdb	NP_248785	(vgrG1b) type VI secretion system substrate VgrG1b [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	143894	145186	+	tse6	1-1293/1293	===============	0/0	100.00	99.23	vfdb	NP_248783	(tse6) NAD(P)(+) glycohydrolase toxin Tse6 [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	145582	147513	-	vgrG1a	1-1932/1932	===============	0/0	100.00	99.90	vfdb	NP_248781	(vgrG1a) type VI secretion system substrate VgrG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	147560	150268	-	clpV1	1-2709/2709	===============	0/0	100.00	99.56	vfdb	NP_248780	(clpV1) type VI secretion system AAA+ family ATPase [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	150261	151307	-	hsiH1/tssG	1-1047/1047	===============	0/0	100.00	100.00	vfdb	NP_248779	(hsiH1/tssG) type VI secretion system hcp secretion island protein HsiH1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	151271	153130	-	hsiG1/tssF	1-1860/1860	===============	0/0	100.00	99.68	vfdb	NP_248778	(hsiG1/tssF) type VI secretion system hcp secretion island protein HsiG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	153127	153636	-	hsiF1/tssE	1-510/510	===============	0/0	100.00	99.80	vfdb	NP_248777	(hsiF1/tssE) type VI secretion system hcp secretion island protein HsiF1 a gp25-like protein but not exhibit lysozyme activity [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	153638	154483	-	hsiE1	1-846/846	===============	0/0	100.00	99.64	vfdb	NP_248776	(hsiE1) type VI secretion system hcp secretion island protein HsiE1 interacting with HsiB1 to form a novel subcomplex of the T6SS [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	154651	155139	-	hcp1	1-489/489	===============	0/0	100.00	100.00	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	155215	156711	-	hsiC1/vipB/tssC	1-1497/1497	===============	0/0	100.00	99.80	vfdb	NP_248774	(hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	156724	157242	-	hsiB1/vipA/tssB	1-519/519	===============	0/0	100.00	99.61	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	157331	158365	-	hsiA1	1-1035/1035	===============	0/0	100.00	99.13	vfdb	NP_248772	(hsiA1) type VI secretion system hcp secretion island protein HsiA1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	158733	160232	+	fha1	1-1494/1494	========/======	1/6	100.00	99.60	vfdb	NP_248771	(fha1) type VI secretion system forkhead-associated protein Fha1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	160277	160741	+	lip1	1-465/465	===============	0/0	100.00	99.78	vfdb	NP_248770	(lip1) lipoprotein [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	160757	162091	+	hsiJ1	1-1335/1335	===============	0/0	100.00	99.48	vfdb	NP_248769	(hsiJ1) type VI secretion system hcp secretion island protein HsiJ1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	162098	163447	+	dotU1	1-1350/1350	===============	0/0	100.00	99.56	vfdb	NP_248768	(dotU1) type VI secretion system protein DotU [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	163669	166974	+	icmF1/tssM1	1-3306/3306	===============	0/0	100.00	99.46	vfdb	NP_248767	(icmF1/tssM1) type VI secretion system protein IcmF1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	166971	167651	+	tagF/pppB	1-681/681	===============	0/0	100.00	99.27	vfdb	NP_248766	(tagF/pppB) Pseudomonas protein phosphatase PppB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	167661	168389	+	pppA	1-729/729	===============	0/0	100.00	99.73	vfdb	NP_248765	(pppA) Pseudomonas protein phosphatase PppA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	168397	171495	+	ppkA	1-3099/3099	===============	0/0	100.00	99.29	vfdb	NP_248764	(ppkA) serine/threonine protein kinase PpkA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	171492	172211	+	tagT	1-720/720	===============	0/0	100.00	99.31	vfdb	NP_248763	(tagT) type VI secretion associated protein TagT ATP-binding component of ABC transporter [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	172211	173410	+	tagS	1-1200/1200	===============	0/0	100.00	99.67	vfdb	NP_248762	(tagS) type VI secretion associated protein TagS forming a stable inner membrane complex with TagT [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	173403	175115	+	tagR	1-1713/1713	===============	0/0	100.00	99.94	vfdb	NP_248761	(tagR) type VI secretion associated protein TagR positively regulates PpkA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	175177	176091	+	tagQ	1-915/915	===============	0/0	100.00	100.00	vfdb	NP_248760	(tagQ) type VI secretiona ssociated protein TagQ outer membrane lipoprotein [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	189641	191473	-	phzH	1-1833/1833	===============	0/0	100.00	99.56	vfdb	NP_248741	(phzH) phenazine-modifying enzyme [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	197617	198990	-	exoT	1-1374/1374	===============	0/0	100.00	99.13	vfdb	NP_248734	(exoT) type III secretion system effector ExoT ADP ribosyltransferase activity and GTPase-activating protein activity [TTSS secreted effectors (VF0853) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_7_length_434787_cov_411.215863	355015	356364	-	algB	1-1350/1350	===============	0/0	100.00	99.93	vfdb	NP_254170	(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	121581	122750	+	algW	1-1170/1170	===============	0/0	100.00	100.00	vfdb	NP_253136	(algW) AlgW protein [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	134617	136110	+	rpoN	1-1494/1494	===============	0/0	100.00	99.73	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	232389	234089	+	pilB	1-1701/1701	===============	0/0	100.00	88.77	vfdb	NP_253216	(pilB) type 4 fimbrial biogenesis protein PilB [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	234192	235307	+	pilC	4-1119/1125	========/======	7/12	98.67	80.04	vfdb		(pilC) still frameshift type 4 fimbrial biogenesis protein PilC [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	235311	236183	+	xcpA/pilD	1-873/873	===============	0/0	100.00	99.66	vfdb	NP_253218	(xcpA/pilD) type 4 prepilin peptidase PilD [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	255940	257532	+	pilS	1-1593/1593	===============	0/0	100.00	99.75	vfdb	NP_253236	(pilS) two-component sensor PilS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	257547	258884	+	pilR	1-1338/1338	===============	0/0	100.00	99.92	vfdb	NP_253237	(pilR) two-component response regulator PilR [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	260159	260668	+	fimT	1-510/510	===============	0/0	100.00	99.41	vfdb	NP_253239	(fimT) type 4 fimbrial biogenesis protein FimT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	260774	261280	+	fimU	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_253240	(fimU) type 4 fimbrial biogenesis protein FimU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	261271	261828	+	pilV	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_253241	(pilV) type IV pilus biogenesis protein PilV [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P11P9.fasta	NODE_8_length_349827_cov_330.138302	261825	262649	+	pilW	1-825/825	===============	0/0	100.00	99.64	vfdb	NP_253242	(pilW) type IV fimbrial biogenesis protein PilW [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
